cyt,Pearson_r
CD274,1.0
IL6ST,0.6945298634801856
OAS3,0.6392237403622797
RSAD2,0.6088351137267662
STAT1,0.5930098517462514
MX1,0.5418681094531118
LIMS1,0.5409161852233453
IFIT2,0.534284644197307
JAK2,0.5274638790029654
ATM,0.5128552580778191
